Severity,Code,Description,Last Change,DN
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason Health grp service is down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason Health grp service is down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F4203,The PBR destination in the PBR destination group on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3107/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason tracked as down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3107/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason tracked as down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2833,"PBR service redir grp id 3 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason tracked as down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 4 on nodeid 3107 fabric hostname DC2-SVR-LEAF-3107 is in failed state, reason tracked as down.",2024-09-02T20:14:18.729+07:00,topology/pod-1/node-3107/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason Health grp service is down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason : tracked as down",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason Health grp service is down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason : tracked as down",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-9/rsdestAtt-[topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2833,"PBR service redir grp id 8 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 9 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-10-01T20:21:44.327+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-9/fault-F2833
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason Health grp service is down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason Health grp service is down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason : tracked as down",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason : tracked as down",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2833,"PBR service redir grp id 4 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2833,"PBR service redir grp id 3 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-3/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state, reason tracked as down.",2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3109 fabric hostname DC2-SVR-LEAF-3109 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:16:25.809+07:00,topology/pod-1/node-3109/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3109/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:43.243+07:00,topology/pod-1/node-3108/sys/phys-[eth1/1]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:43.243+07:00,topology/pod-1/node-3108/sys/phys-[eth1/2]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:43.243+07:00,topology/pod-1/node-3108/sys/phys-[eth1/3]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:43.243+07:00,topology/pod-1/node-3108/sys/phys-[eth1/4]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:13.221+07:00,topology/pod-1/node-3108/sys/phys-[eth1/5]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:03:13.221+07:00,topology/pod-1/node-3108/sys/phys-[eth1/6]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:02:43.231+07:00,topology/pod-1/node-3108/sys/phys-[eth1/7]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3108 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3108",2025-02-28T21:02:43.231+07:00,topology/pod-1/node-3108/sys/phys-[eth1/8]/phys/fault-F0532
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason Health grp service is down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason Health grp service is down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason : tracked as down",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason : tracked as down",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 9 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-9/fault-F2833
major,F2833,"PBR service redir grp id 8 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-8/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state. Reason: Service Device is tracked as down,2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-9/rsdestAtt-[topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state. Reason: Service Device is tracked as down,2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-11T23:04:04.663+07:00,topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason Health grp service is down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason Health grp service is down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason : tracked as down",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason : tracked as down",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2833,"PBR service redir grp id 4 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2833,"PBR service redir grp id 3 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-3/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3108 fabric hostname DC2-SVR-LEAF-3108 is in failed state, reason tracked as down.",2024-09-02T20:16:25.774+07:00,topology/pod-1/node-3108/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason Health grp service is down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason : tracked as down",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason Health grp service is down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason : tracked as down",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 9 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-9/fault-F2833
major,F2833,"PBR service redir grp id 8 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-9/rsdestAtt-[topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-10-01T20:22:02.880+07:00,topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason Health grp service is down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason Health grp service is down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason : tracked as down",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason : tracked as down",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2833,"PBR service redir grp id 3 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 4 on nodeid 3110 fabric hostname DC2-SVR-LEAF-3110 is in failed state, reason tracked as down.",2024-09-02T20:17:14.389+07:00,topology/pod-1/node-3110/sys/svcredir/inst/destgrp-4/fault-F2833
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3117 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3117",2025-06-12T21:31:34.184+07:00,topology/pod-1/node-3117/sys/phys-[eth1/33]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3117 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3117",2025-06-12T21:31:34.184+07:00,topology/pod-1/node-3117/sys/phys-[eth1/34]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3117 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3117",2025-06-12T21:31:34.184+07:00,topology/pod-1/node-3117/sys/phys-[eth1/35]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3117 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3117",2025-06-12T21:31:34.184+07:00,topology/pod-1/node-3117/sys/phys-[eth1/36]/phys/fault-F0532
major,F4203,The PBR destination in the PBR destination group on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state. Reason: Service Device is tracked as down,2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3117/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state, reason tracked as down.",2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2833,"PBR service redir grp id 12 on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state, reason tracked as down.",2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2833,"PBR service redir grp id 11 on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state, reason tracked as down.",2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/destgrp-11/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state. Reason: Service Device is tracked as down,2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3117/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state, reason tracked as down.",2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3117 fabric hostname DC2-SVR-LEAF-3117 is in failed state, reason : tracked as down",2024-10-07T20:46:08.023+07:00,topology/pod-1/node-3117/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
