Severity,Code,Description,Last Change,DN
major,F4203,The PBR destination in the PBR destination group on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-2/rsdestAtt-[topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason : tracked as down",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason : tracked as down",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
major,F1296,vPC DC-L1109-1110-E6-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:17:58.816+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-348/fault-F1296
major,F2833,"PBR service redir grp id 5 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-5/fault-F2833
major,F2833,"PBR service redir grp id 6 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-6/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state. Reason: Service Device is tracked as down,2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state. Reason: Service Device is tracked as down,2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-6/rsdestAtt-[topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason Health grp service is down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason : tracked as down",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason Health grp service is down.",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason : tracked as down",2024-11-19T18:23:13.494+07:00,topology/pod-1/node-1109/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F1296,vPC DC-L1109-1110-E4-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:19:58.837+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-687/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:18:28.825+07:00,topology/pod-1/node-1109/sys/aggr-[po7]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E3-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:19:58.837+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-686/fault-F1296
major,F1296,vPC DC-L1109-1110-E5-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:17:58.816+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-345/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/aggr-[po8]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/aggr-[po9]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E7-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:17:28.840+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-1/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:15:58.797+07:00,topology/pod-1/node-1109/sys/aggr-[po10]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E9-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:16:58.793+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-346/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:11:58.757+07:00,topology/pod-1/node-1109/sys/aggr-[po11]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E11-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:13:28.773+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-347/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:18:28.825+07:00,topology/pod-1/node-1109/sys/aggr-[po12]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/aggr-[po13]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/aggr-[po14]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E8-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:17:28.840+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-688/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:15:58.797+07:00,topology/pod-1/node-1109/sys/aggr-[po15]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E10-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:16:58.793+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-2/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:11:58.757+07:00,topology/pod-1/node-1109/sys/aggr-[po16]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E12-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-07-10T15:13:28.773+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-349/fault-F1296
major,F1296,vPC DC-L1109-1110-E41-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-09-25T15:26:43.015+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-695/fault-F1296
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/phys-[eth1/3]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/phys-[eth1/4]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/phys-[eth1/5]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/phys-[eth1/6]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/phys-[eth1/7]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/phys-[eth1/8]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/phys-[eth1/9]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/phys-[eth1/10]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/phys-[eth1/11]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/phys-[eth1/12]/phys/fault-F0532
major,F0600,Port is suspended on node 1110                               fabric hostname DC-SVR-LEAF-1110-LT3.,2025-09-25T15:26:43.015+07:00,topology/pod-1/node-1110/sys/phys-[eth1/41]/aggrmbrif/fault-F0600
major,F2833,"PBR service redir grp id 3 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 2 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-2/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-2/rsdestAtt-[topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason Health grp service is down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason Health grp service is down.",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason : tracked as down",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason : tracked as down",2024-09-05T22:30:03.674+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/aggr-[po4]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E4-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-687/fault-F1296
major,F1296,vPC DC-L1109-1110-E8-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-688/fault-F1296
major,F2833,"PBR service redir grp id 4 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2833,"PBR service redir grp id 6 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-6/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state. Reason: Service Device is tracked as down,2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-6/rsdestAtt-[topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state. Reason: Service Device is tracked as down,2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason tracked as down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason Health grp service is down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason Health grp service is down.",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason : tracked as down",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1110 fabric hostname DC-SVR-LEAF-1110-LT3 is in failed state, reason : tracked as down",2024-11-19T18:23:05.058+07:00,topology/pod-1/node-1110/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/aggr-[po5]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E6-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-348/fault-F1296
major,F1296,vPC DC-L1109-1110-E3-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-686/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:19:56.934+07:00,topology/pod-1/node-1110/sys/aggr-[po9]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E5-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-345/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:56.915+07:00,topology/pod-1/node-1110/sys/aggr-[po10]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/aggr-[po1]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E7-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-1/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/aggr-[po2]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E9-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-346/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/aggr-[po3]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E11-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-347/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:17:26.912+07:00,topology/pod-1/node-1110/sys/aggr-[po8]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/aggr-[po11]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E10-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:16:56.906+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-2/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1110 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1110-LT3",2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/aggr-[po12]/aggrif/fault-F0532
major,F1296,vPC DC-L1109-1110-E12-VPC-IPG is down in Pod 1 node 1110 fabric hostname DC-SVR-LEAF-1110-LT3,2025-07-10T15:13:26.891+07:00,topology/pod-1/node-1110/sys/vpc/inst/dom-15/if-349/fault-F1296
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1108 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1108-LT3",2025-09-25T16:05:14.646+07:00,topology/pod-1/node-1108/sys/phys-[eth1/1]/phys/fault-F0532
critical,F0532,"Port is down, reason being sfpAbsent(connected), used by EPG on node 1108 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1108-LT3",2025-02-10T14:24:21.126+07:00,topology/pod-1/node-1108/sys/phys-[eth1/47]/phys/fault-F0532
critical,F0532,"Port is down, reason being sfpAbsent(connected), used by EPG on node 1108 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1108-LT3",2025-02-10T14:24:21.126+07:00,topology/pod-1/node-1108/sys/phys-[eth1/48]/phys/fault-F0532
major,F2833,"PBR service redir grp id 1 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-1/fault-F2833
major,F2833,"PBR service redir grp id 3 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-3/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-1/rsdestAtt-[topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
